/home/alejandro/ISTEA/EXAMEN2/Logs/dism.log:2023-11-08 18:44:30, ERROR               DISM   DISM Provider Store: PID=1348 TID=4328 Failed to load the provider: C:\WINDOWS\system32\Dism\SiloedPackageProvider.dll. - CDISMProviderStore::Internal_GetProvider(hr:0x8007007e)
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-RemoteFX-VM-Setup-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-RemoteFX-VM-Setup-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-RemoteFX-VM-Setup-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Required-ShellExperiences-Desktop-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Required-ShellExperiences-Desktop-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Runtime-Metadata-Desktop-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Runtime-Metadata-Desktop-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ScreenSavers-3D-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-base-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-base-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-base-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-onecoreuap-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-onecoreuap-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-onecoreuap-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-shell-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-shell-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package-shell-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SearchEngine-Client-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecConfig-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecConfig-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecConfig-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Package~31bf3856ad364e35~amd64~~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Subsystem-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Subsystem-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Subsystem-Package~31bf3856ad364e35~amd64~~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Subsystem-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Subsystem-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SecureStartup-Subsystem-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-Education-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-Enterprise-Default-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-Enterprise-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-Enterprise-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-IoTEnterprise-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-Professional-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-ProfessionalCountrySpecific-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-ProfessionalEducation-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-ProfessionalSingleLanguage-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-ProfessionalWorkstation-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Security-SPP-Component-SKU-ServerRdsh-License-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SenseClient-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SenseClient-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SenseClient-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SensorDataService-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ServicingStack-Base-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ServicingStack-Base-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell-CustomShellHost-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell-CustomShellHost-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell-CustomShellHost-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell-Wallpaper-Common-Package~31bf3856ad364e35~amd64~~10.0.19041.4123 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell32-OEMDefaultAssociations-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell32-OEMDefaultAssociations-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-Shell32-OEMDefaultAssociations-Package~31bf3856ad364e35~amd64~~10.0.19041.3758 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ShellExperienceHost-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ShellExperienceHost-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ShellExperienceHost-Package~31bf3856ad364e35~amd64~~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-ShellOptions-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SimpleTCP-Opt-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SimpleTCP-Opt-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SimpleTCP-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
